Asset,Entry_Date,Exit_Date,Type,Entry_Price,Exit_Price,PnL_USD,Reason,Raw_Ret,Cum_PnL,HWM,Drawdown_USD
ETHUSDT,1767982500000,1767984300000,Long,3085.932195,3092.243105,0.04301283748723117,Hybrid_Flip_Bear,0.002045057895382614,28629.368374095327,28673.956251222022,-44.587877126694366
ETHUSDT,1767985200000,1767987900000,Long,3084.90168,3077.4605,-4.4097166104819925,Hybrid_Flip_Bear,-0.0024121287392212137,28624.958657484847,28673.956251222022,-48.99759373717461
ETHUSDT,1767988800000,1767990600000,Short,3084.1671450000003,3078.3384,-0.11199718392686098,Hybrid_Flip_Bull,0.0018898927087819207,28624.846660300922,28673.956251222022,-49.10959092109988
ETHUSDT,1767991500000,1768038300000,Long,3073.83615,3093.102675,4.261641003538852,Hybrid_Flip_Bear,0.006267908912451303,28629.10830130446,28673.956251222022,-44.8479499175628
ETHUSDT,1768039200000,1768040100000,Short,3094.7518500000006,3096.277365,-2.4924431937893052,Hybrid_Flip_Bull,-0.0004929361299192241,28626.61585811067,28673.956251222022,-47.34039311135348
ETHUSDT,1768041000000,1768041900000,Long,3098.4184349999996,3100.419015,-1.3549678773453482,Hybrid_Flip_Bear,0.000645677800455107,28625.260890233323,28673.956251222022,-48.69536098869867
ETHUSDT,1768042800000,1768047300000,Short,3097.220615,3096.70758,-1.8345219702728865,Hybrid_Flip_Bull,0.0001656436734005143,28623.42636826305,28673.956251222022,-50.52988295897012
ETHUSDT,1768048200000,1768050000000,Long,3097.52799,3093.7723400000004,-3.211254381594662,Hybrid_Flip_Bear,-0.0012124668484431048,28620.21511388146,28673.956251222022,-53.741137340563
ETHUSDT,1768050900000,1768051800000,Long,3096.42744,3095.0616950000003,-2.4406301395519243,Hybrid_Flip_Bear,-0.0004410712107626866,28617.77448374191,28673.956251222022,-56.181767480113194
ETHUSDT,1768052700000,1768064400000,Long,3095.0667599999997,3095.59143,-1.8306513653358996,Hybrid_Flip_Bear,0.0001695181528169176,28615.94383237657,28673.956251222022,-58.012418845450156
ETHUSDT,1768065300000,1768067100000,Short,3094.7818350000002,3092.8756649999996,-1.384685599332188,Hybrid_Flip_Bull,0.0006159303309988106,28614.55914677724,28673.956251222022,-59.3971044447826
BNBUSDT,1767855600000,1768075200000,Long,879.87972,915.10222,37.991008657410546,TP_Hit,0.040031039697107654,28652.55015543465,28673.956251222022,-21.406095787373488
ETHUSDT,1768068000000,1768096800000,Long,3092.36541,3093.782335,-1.5422571761983357,Hybrid_Flip_Bear,0.000458201024826491,28651.00789825845,28673.956251222022,-22.948352963572688
ETHUSDT,1768097700000,1768111200000,Long,3095.1467999999995,3096.89078,-1.4371071446431405,Hybrid_Flip_Bear,0.0005634563116685281,28649.570791113805,28673.956251222022,-24.385460108216648
ETHUSDT,1768112100000,1768122000000,Long,3094.2063299999995,3100.359045,-0.013525398934651545,Hybrid_Flip_Bear,0.001988463064129478,28649.55726571487,28673.956251222022,-24.398985507152247
ETHUSDT,1768122900000,1768123800000,Short,3103.4475,3102.91068,-1.8271975987993156,Hybrid_Flip_Bull,0.00017297537657726177,28647.73006811607,28673.956251222022,-26.22618310595135
ETHUSDT,1768124700000,1768131000000,Long,3104.63154,3103.16764,-2.4710498109542947,Hybrid_Flip_Bear,-0.000471521332286581,28645.259018305118,28673.956251222022,-28.697232916903886
ETHUSDT,1768131900000,1768136400000,Long,3105.3519,3112.28308,0.2297791177869537,Hybrid_Flip_Bear,0.0022320111289158696,28645.488797422906,28673.956251222022,-28.4674537991159
ETHUSDT,1768137300000,1768138200000,Short,3109.354545,3107.4829649999997,-1.3986827835355622,Hybrid_Flip_Bull,0.000601919135600038,28644.09011463937,28673.956251222022,-29.86613658265196
ETHUSDT,1768139100000,1768143600000,Long,3109.8041249999997,3116.490975,0.14809771982037745,Hybrid_Flip_Bear,0.0021502479677881657,28644.23821235919,28673.956251222022,-29.718038862833055
ETHUSDT,1768144500000,1768147200000,Short,3119.0297050000004,3116.947695,-1.3331490281524792,Hybrid_Flip_Bull,0.0006675184903378586,28642.905063331036,28673.956251222022,-31.051187890985602
ETHUSDT,1768148100000,1768149000000,Long,3124.0512449999997,3133.662385,1.0734223311373472,Hybrid_Flip_Bear,0.003076498829967315,28643.978485662174,28673.956251222022,-29.977765559848194
ETHUSDT,1768149900000,1768150800000,Long,3130.0442399999997,3128.5649350000003,-2.4721421110007653,Hybrid_Flip_Bear,-0.00047261472572649187,28641.506343551173,28673.956251222022,-32.449907670848916
ETHUSDT,1768151700000,1768152600000,Short,3129.244595,3125.92218,-0.9393310480416148,Hybrid_Flip_Bull,0.0010617306826410263,28640.567012503132,28673.956251222022,-33.38923871888983
ETHUSDT,1768153500000,1768158000000,Long,3127.5529949999996,3128.91476,-1.5650263202013115,Hybrid_Flip_Bear,0.0004354090888875761,28639.00198618293,28673.956251222022,-34.95426503909039
ETHUSDT,1768158900000,1768159800000,Short,3125.306565,3122.9907149999995,-1.259741691932097,Hybrid_Flip_Bull,0.0007409993073752781,28637.742244491,28673.956251222022,-36.21400673102107
ETHUSDT,1768160700000,1768170600000,Long,3125.0317349999996,3112.8128150000002,-5.906104678325561,Hybrid_Flip_Bear,-0.00391001469301858,28631.836139812676,28673.956251222022,-42.120111409345554
ETHUSDT,1768171500000,1768179600000,Long,3109.81413,3125.0466950000005,2.8933253882283467,Hybrid_Flip_Bear,0.004898223611840187,28634.729465200904,28673.956251222022,-39.22678602111773
ETHUSDT,1768180500000,1768181400000,Short,3128.3150600000004,3124.0512449999997,-0.6383880449046897,Hybrid_Flip_Bull,0.0013629749300253357,28634.091077156,28673.956251222022,-39.8651740660207
ETHUSDT,1768182300000,1768186800000,Long,3125.0417399999997,3166.625895,11.29344511251247,Hybrid_Flip_Bear,0.013306751864376848,28645.384522268512,28673.956251222022,-28.57172895350959
ETHUSDT,1768187700000,1768188600000,Short,3161.03869,3156.427425,-0.542677206206545,Hybrid_Flip_Bull,0.001458781575368824,28644.841845062307,28673.956251222022,-29.114406159715145
ETHUSDT,1768189500000,1768194900000,Long,3152.7555899999998,3162.418,1.06168598054896,Hybrid_Flip_Bear,0.00306475073128024,28645.903531042855,28673.956251222022,-28.0527201791665
ETHUSDT,1768195800000,1768197600000,Long,3159.3288749999997,3159.649385,-1.8986526877482903,Hybrid_Flip_Bear,0.00010144876101272228,28644.004878355106,28673.956251222022,-29.951372866915335
ETHUSDT,1768198500000,1768201200000,Long,3157.648035,3154.06218,-3.134473856900351,Hybrid_Flip_Bear,-0.0011356094663667177,28640.870404498208,28673.956251222022,-33.08584672381403
ETHUSDT,1768202100000,1768203000000,Short,3154.132145,3142.83063,1.5794991985030191,Hybrid_Flip_Bull,0.003583082280783803,28642.44990369671,28673.956251222022,-31.506347525311867
ETHUSDT,1768203900000,1768204800000,Long,3135.5269799999996,3137.29057,-1.4381083558718166,Hybrid_Flip_Bear,0.0005624540982264094,28641.011795340837,28673.956251222022,-32.944455881184695
ETHUSDT,1768205700000,1768206600000,Short,3136.3310500000002,3109.1137799999997,6.669382248407913,Hybrid_Flip_Bull,0.00867806030871663,28647.681177589246,28673.956251222022,-26.275073632776184
ETHUSDT,1768207500000,1768229100000,Long,3115.87716,3102.3280600000003,-6.344057934555972,Hybrid_Flip_Bear,-0.004348406340896868,28641.33711965469,28673.956251222022,-32.61913156733135
ETHUSDT,1768230000000,1768234500000,Long,3100.9096799999998,3140.60891,10.789643963445002,Hybrid_Flip_Bear,0.012802446409854857,28652.126763618136,28673.956251222022,-21.829487603885354
ETHUSDT,1768235400000,1768237200000,Long,3132.5654999999997,3124.13715,-4.687867707794037,Hybrid_Flip_Bear,-0.0026905582660600976,28647.43889591034,28673.956251222022,-26.51735531168015
ETHUSDT,1768238100000,1768239000000,Short,3110.9937250000003,3098.0282399999996,2.163466936919207,Hybrid_Flip_Bull,0.004167634571490698,28649.60236284726,28673.956251222022,-24.353888374760572
ETHUSDT,1768239900000,1768248000000,Long,3105.0017249999996,3118.2101150000003,2.249653552125061,Hybrid_Flip_Bear,0.004253907459584646,28651.852016399385,28673.956251222022,-22.1042348226365
ETHUSDT,1768249800000,1768266000000,Long,3103.100775,3107.66539,-0.5304858863308326,Hybrid_Flip_Bear,0.0014709850987679352,28651.321530513054,28673.956251222022,-22.634720708967507
ETHUSDT,1768266900000,1768281300000,Long,3102.800625,3137.360535,9.127157127603049,Hybrid_Flip_Bear,0.011138295423026075,28660.44868764066,28673.956251222022,-13.507563581362774
ETHUSDT,1768282200000,1768313700000,Long,3136.357395,3152.94274,3.2828034462571067,Hybrid_Flip_Bear,0.0052880915377949015,28663.731491086917,28673.956251222022,-10.224760135104589
ETHUSDT,1768314600000,1768315500000,Short,3155.48147,3144.801615,1.3811560126196256,Hybrid_Flip_Bull,0.0033845405531727985,28665.112647099537,28673.956251222022,-8.843604122484976
ETHUSDT,1768316400000,1768334400000,Long,3146.53248,3210.2940500000004,18.243810872723163,Hybrid_Flip_Bear,0.020264074947670834,28683.35645797226,28683.35645797226,0.0
BNBUSDT,1768076100000,1768356000000,Long,914.627085,952.26363,39.1084572845337,TP_Hit,0.04114960689142512,28722.46491525679,28722.46491525679,0.0
ETHUSDT,1768335300000,1768356000000,Long,3208.4034,3347.755285,41.389971820563474,TP_Hit,0.043433405225789264,28763.854887077356,28763.854887077356,0.0
ETHUSDT,1768356900000,1768363200000,Long,3337.8881099999994,3339.779275,-1.4339912625170483,Hybrid_Flip_Bear,0.0005665753127957474,28762.420895814837,28763.854887077356,-1.4339912625182478
ETHUSDT,1768364100000,1768377600000,Long,3345.862095,3338.3599850000005,-4.239963177561701,Hybrid_Flip_Bear,-0.0022422053829446453,28758.180932637275,28763.854887077356,-5.673954440080706
ETHUSDT,1768379400000,1768384800000,Long,3328.3433399999994,3328.944695,-1.819503703905531,Hybrid_Flip_Bear,0.00018067697306753652,28756.36142893337,28763.854887077356,-7.493458143984753
BNBUSDT,1768356900000,1768388400000,Long,951.79566,930.2246550000001,-24.640819769024688,SL_Hit,-0.022663483252276965,28731.720609164346,28763.854887077356,-32.13427791301001
ETHUSDT,1768385700000,1768402800000,Long,3315.8771099999994,3356.8507350000004,10.344441611408511,Hybrid_Flip_Bear,0.01235679840981833,28742.065050775753,28763.854887077356,-21.789836301602918
ETHUSDT,1768403700000,1768404600000,Short,3346.7258,3335.98716,1.205491576274349,Hybrid_Flip_Bull,0.0032087002765509,28743.270542352027,28763.854887077356,-20.584344725328265
ETHUSDT,1768405500000,1768407300000,Long,3345.862095,3372.1730700000003,5.85587190347136,Hybrid_Flip_Bear,0.007863735639110471,28749.126414255497,28763.854887077356,-14.728472821858304
ETHUSDT,1768409100000,1768410000000,Long,3370.06419,3374.33199,-0.7348810112723465,Hybrid_Flip_Bear,0.0012663853741017553,28748.391533244227,28763.854887077356,-15.463353833129077
ETHUSDT,1768410900000,1768412700000,Short,3367.35548,3342.63048,5.335214576157656,Hybrid_Flip_Bull,0.007342557133290947,28753.726747820383,28763.854887077356,-10.128139256972645
ETHUSDT,1768413600000,1768414500000,Long,3339.8290799999995,3346.515905,0.00014372442097565497,Hybrid_Flip_Bear,0.0020021458702912673,28753.726891544804,28763.854887077356,-10.127995532551722
ETHUSDT,1768415400000,1768428000000,Long,3321.03969,3360.309005,9.81257959762595,Hybrid_Flip_Bear,0.011824404001627577,28763.53947114243,28763.854887077356,-0.3154159349251131
ETHUSDT,1768428900000,1768430700000,Short,3357.710305,3349.09371,0.5636453484929103,Hybrid_Flip_Bull,0.0025662115600529633,28764.103116490922,28764.103116490922,0.0
ETHUSDT,1768431600000,1768446000000,Long,3363.771045,3313.512415,-16.926215458281828,Hybrid_Flip_Bear,-0.014941156614896723,28747.17690103264,28764.103116490922,-16.926215458282968
ETHUSDT,1768446900000,1768475700000,Long,3291.574965,3358.2200500000004,18.22692498969124,Hybrid_Flip_Bear,0.020247172161853094,28765.40382602233,28765.40382602233,0.0
ETHUSDT,1768476600000,1768485600000,Long,3350.95464,3377.45043,5.8990308892990395,Hybrid_Flip_Bear,0.007906937827126165,28771.302856911632,28771.302856911632,0.0
ETHUSDT,1768486500000,1768487400000,Short,3363.6973100000005,3334.8966149999997,6.553651429771726,Hybrid_Flip_Bull,0.008562213643415141,28777.856508341403,28777.856508341403,0.0
ETHUSDT,1768488300000,1768489200000,Long,3342.05019,3346.82575,-0.5724976679658895,Hybrid_Flip_Bear,0.0014289312632974078,28777.284010673437,28777.856508341403,-0.5724976679666725
ETHUSDT,1768490100000,1768496400000,Long,3332.74554,3315.96119,-7.031156879141726,Hybrid_Flip_Bear,-0.005036193072213939,28770.252853794296,28777.856508341403,-7.6036545471069985
ETHUSDT,1768497300000,1768500000000,Short,3325.27653,3294.7665599999996,7.165992588893207,Hybrid_Flip_Bull,0.009175167756649857,28777.41884638319,28777.856508341403,-0.43766195821444853
ETHUSDT,1768500900000,1768502700000,Short,3297.6603450000002,3288.7435499999997,0.7012721969704696,Hybrid_Flip_Bull,0.002703976173143613,28778.12011858016,28778.12011858016,0.0
ETHUSDT,1768503600000,1768572000000,Long,3290.2443,3300.349,1.0680382304743516,Hybrid_Flip_Bear,0.0030711093398141658,28779.188156810633,28779.188156810633,0.0
ETHUSDT,1768572900000,1768573800000,Short,3311.6633400000005,3294.5164349999995,3.172554192963638,Hybrid_Flip_Bull,0.0051777319248885265,28782.360711003595,28782.360711003595,0.0
ETHUSDT,1768574700000,1768575600000,Long,3294.1362449999997,3305.2065700000003,1.3572547862241184,Hybrid_Flip_Bear,0.003360615401625744,28783.71796578982,28783.71796578982,0.0
ETHUSDT,1768576500000,1768577400000,Short,3285.946205,3269.8040849999998,2.90755991545529,Hybrid_Flip_Bull,0.004912472387843133,28786.625525705276,28786.625525705276,0.0
ETHUSDT,1768578300000,1768642200000,Long,3264.67152,3298.3599950000003,8.308781854108366,Hybrid_Flip_Bear,0.01031910095506343,28794.934307559386,28794.934307559386,0.0
ETHUSDT,1768643100000,1768644000000,Long,3298.998675,3297.680335,-2.3992186083554,Hybrid_Flip_Bear,-0.0003996182265819817,28792.53508895103,28794.934307559386,-2.3992186083560227
ETHUSDT,1768645800000,1768651200000,Long,3296.5374449999995,3301.778285,-0.4117883544925458,Hybrid_Flip_Bear,0.0015898014469544089,28792.123300596537,28794.934307559386,-2.8110069628492056
ETHUSDT,1768652100000,1768665600000,Long,3301.97016,3325.05664,4.9847371122214925,Hybrid_Flip_Bear,0.006991728841062555,28797.10803770876,28797.10803770876,0.0
ETHUSDT,1768666500000,1768671900000,Short,3317.030655,3319.5089249999996,-2.7463879558265982,Hybrid_Flip_Bull,-0.0007471350909175156,28794.361649752933,28797.10803770876,-2.746387955827231
ETHUSDT,1768672800000,1768674600000,Long,3316.2572999999998,3315.8512450000003,-2.1223213123419193,Hybrid_Flip_Bear,-0.00012244375609801722,28792.23932844059,28797.10803770876,-4.868709268168459
ETHUSDT,1768675500000,1768694400000,Long,3317.99817,3309.1645900000003,-4.659659821331225,Hybrid_Flip_Bear,-0.002662322143474699,28787.57966861926,28797.10803770876,-9.528369089501211
ETHUSDT,1768695300000,1768696200000,Short,3309.02466,3307.202775,-1.449969915002133,Hybrid_Flip_Bull,0.0005505806656635306,28786.129698704255,28797.10803770876,-10.97833900450496
ETHUSDT,1768697100000,1768708800000,Long,3304.781565,3312.652845,0.3794034689854904,Hybrid_Flip_Bear,0.00238178525423973,28786.50910217324,28797.10803770876,-10.598935535519558
ETHUSDT,1768709700000,1768739400000,Long,3312.99567,3322.1381000000006,0.7568063709545347,Hybrid_Flip_Bear,0.002759565936891426,28787.265908544196,28797.10803770876,-9.84212916456454
ETHUSDT,1768740300000,1768743900000,Long,3322.370355,3322.807765,-1.868475653431479,Hybrid_Flip_Bear,0.000131656002571092,28785.397432890764,28797.10803770876,-11.710604817995772
ETHUSDT,1768744800000,1768747500000,Short,3327.685325,3325.171755,-1.2454044824685844,Hybrid_Flip_Bull,0.0007553508683998156,28784.152028408294,28797.10803770876,-12.956009300465666
ETHUSDT,1768748400000,1768762800000,Long,3326.40237,3351.8732250000003,5.649520807971431,Hybrid_Flip_Bear,0.007657177985957389,28789.801549216267,28797.10803770876,-7.306488492493372
ETHUSDT,1768763700000,1768769100000,Short,3349.074625,3341.439885,0.2773769216923374,Hybrid_Flip_Bull,0.002279656578270608,28790.078926137958,28797.10803770876,-7.029111570802343
ETHUSDT,1768770000000,1768777200000,Long,3341.10972,3325.886225,-6.551862339019424,Hybrid_Flip_Bear,-0.004556418757777201,28783.527063798938,28797.10803770876,-13.580973909822205
BNBUSDT,1768392000000,1768777200000,Long,933.8166749999999,946.5664800000001,11.639781271843484,Hybrid_Flip_Bear,0.013653434706550033,28795.16684507078,28797.10803770876,-1.9411926379798388
ETHUSDT,1768778100000,1768788000000,Short,3307.4554450000005,3200.3393699999997,30.353862570324303,Hybrid_Flip_Bull,0.03238624881914345,28825.520707641106,28825.520707641106,0.0
ETHUSDT,1768788900000,1768789800000,Long,3210.8446199999994,3208.4049950000003,-2.7590480585133608,Hybrid_Flip_Bear,-0.0007598078663797407,28822.761659582593,28825.520707641106,-2.7590480585131445
ETHUSDT,1768790700000,1768853700000,Long,3204.26133,3219.819285,2.850539779475546,Hybrid_Flip_Bear,0.004855395174650196,28825.61219936207,28825.61219936207,0.0
ETHUSDT,1768854600000,1768860900000,Long,3217.12776,3204.087155,-6.04943955194359,Hybrid_Flip_Bear,-0.004053493044988579,28819.562759810124,28825.61219936207,-6.049439551945397
ETHUSDT,1768861800000,1768863600000,Short,3198.08016,3176.257335,4.81690298063079,Hybrid_Flip_Bull,0.006823726707338128,28824.379662790754,28825.61219936207,-1.232536571314995
ETHUSDT,1768864500000,1768867200000,Long,3184.0712399999998,3189.274565,-0.36746062409068325,Hybrid_Flip_Bear,0.0016341735494587756,28824.012202166665,28825.61219936207,-1.5999971954042849
ETHUSDT,1768870800000,1768881600000,Long,3185.3318699999995,3181.318545,-3.2586794213688766,Hybrid_Flip_Bear,-0.0012599393607296062,28820.753522745297,28825.61219936207,-4.858676616771845
ETHUSDT,1768882500000,1768884300000,Short,3183.08766,3173.36589,1.0511406745235865,Hybrid_Flip_Bull,0.0030541948693929796,28821.80466341982,28825.61219936207,-3.807535942247341
ETHUSDT,1768885200000,1768888800000,Long,3157.33788,3163.347535,-0.0985103358656565,Hybrid_Flip_Bear,0.0019033930571915347,28821.706153083956,28825.61219936207,-3.906046278112626
ETHUSDT,1768889700000,1768892400000,Short,3138.76983,3120.869655,3.697224006068714,Hybrid_Flip_Bull,0.0057029269330017155,28825.403377090024,28825.61219936207,-0.20882227204492665
ETHUSDT,1768893300000,1768914000000,Long,3124.22133,3091.2735900000002,-12.53535866487398,Hybrid_Flip_Bear,-0.010545904569443425,28812.86801842515,28825.61219936207,-12.744180936919292
ETHUSDT,1768917600000,1768921200000,Short,3079.4694950000003,3017.86818,17.983868580260232,Hybrid_Flip_Bull,0.020003872452712942,28830.85188700541,28830.85188700541,0.0
ETHUSDT,1768922100000,1768924800000,Long,3031.93521,3028.98475,-2.9721545270091774,Hybrid_Flip_Bear,-0.0009731276546638412,28827.879732478403,28830.85188700541,-2.9721545270076604
BNBUSDT,1768784400000,1768926600000,Long,920.5100249999999,899.480035,-24.82317350101634,SL_Hit,-0.022846019520536873,28803.056558977387,28830.85188700541,-27.795328028023505
ETHUSDT,1768926600000,1768946400000,Long,3004.20135,2994.492005,-5.228690265717296,Hybrid_Flip_Bear,-0.003231922187905201,28797.82786871167,28830.85188700541,-33.02401829374139
BNBUSDT,1768932000000,1768953600000,Long,895.30743,871.074245,-29.03982007052029,SL_Hit,-0.027066886957477766,28768.78804864115,28830.85188700541,-62.063838364261755
ETHUSDT,1768947300000,1768953600000,Short,2983.16767,2935.8672,13.839930824270322,Hybrid_Flip_Bull,0.015855786610881203,28782.62797946542,28830.85188700541,-48.22390753999207
ETHUSDT,1768954500000,1768975200000,Long,2938.178355,2988.6349350000005,15.155569652272003,Hybrid_Flip_Bear,0.017172742394666672,28797.783549117692,28830.85188700541,-33.06833788771837
ETHUSDT,1768976100000,1768977900000,Short,2987.7054,2980.499505,0.409437391316962,Hybrid_Flip_Bull,0.00241184924055752,28798.19298650901,28830.85188700541,-32.65890049640075
ETHUSDT,1768979700000,1768981500000,Short,2979.6194450000003,2970.494505,1.0593890355015287,Hybrid_Flip_Bull,0.003062451486988517,28799.25237554451,28830.85188700541,-31.59951146089952
ETHUSDT,1768982400000,1768986000000,Long,2963.44098,2965.57647,-1.2801089934309684,Hybrid_Flip_Bear,0.000720611618187219,28797.97226655108,28830.85188700541,-32.87962045432869
ETHUSDT,1768986900000,1768988700000,Short,2967.5254950000003,2953.93623,2.5747461168823156,Hybrid_Flip_Bull,0.00457932544232464,28800.547012667965,28830.85188700541,-30.304874337445654
ETHUSDT,1768989600000,1768993200000,Long,2962.6805999999997,2964.9567800000004,-1.232484318424082,Hybrid_Flip_Bear,0.0007682839655414593,28799.31452834954,28830.85188700541,-31.537358655870776
ETHUSDT,1768994100000,1768995900000,Short,2965.886315,2943.6410849999997,5.49286466497636,Hybrid_Flip_Bull,0.0075003650300063665,28804.807393014515,28830.85188700541,-26.044493990895717
ETHUSDT,1768996800000,1768999500000,Long,2921.6600999999996,2928.4550400000003,0.3233863035610063,Hybrid_Flip_Bear,0.0023257120155765827,28805.130779318075,28830.85188700541,-25.72110768733546
ETHUSDT,1769000400000,1769002200000,Short,2938.819855,2927.6530949999997,1.7959431984307597,Hybrid_Flip_Bull,0.0037997429413721318,28806.926722516506,28830.85188700541,-23.925164488904556
ETHUSDT,1769003100000,1769004000000,Short,2925.326605,2973.9662399999997,-18.61045138752961,Hybrid_Flip_Bull,-0.016627078465995607,28788.316271128977,28830.85188700541,-42.53561587643344
ETHUSDT,1769004900000,1769011200000,Long,2976.30741,2979.4095500000003,-0.9587641889449794,Hybrid_Flip_Bear,0.0010422780891441647,28787.357506940032,28830.85188700541,-43.49438006537821
BNBUSDT,1768954500000,1769011200000,Long,874.0668149999999,887.43606,13.280154246560766,Hybrid_Flip_Bear,0.015295449696257023,28800.637661186593,28830.85188700541,-30.214225818817795
BNBUSDT,1769012100000,1769014800000,Short,885.666945,868.2138899999999,17.686409257376287,Hybrid_Flip_Bull,0.019706115372749036,28818.32407044397,28830.85188700541,-12.527816561439977
ETHUSDT,1769012100000,1769014800000,Short,2958.969775,2873.0357999999997,27.012814443162192,Hybrid_Flip_Bull,0.02904185629946165,28845.336884887132,28845.336884887132,0.0
ETHUSDT,1769015700000,1769023800000,Long,2891.5450499999997,3030.8838,46.140149588885144,TP_Hit,0.04818833792681195,28891.477034476018,28891.477034476018,0.0
ETHUSDT,1769024700000,1769028300000,Long,3055.597035,3028.8448200000003,-10.746396360146855,Hybrid_Flip_Bear,-0.008755151511658515,28880.73063811587,28891.477034476018,-10.746396360147628
ETHUSDT,1769029200000,1769030100000,Short,3024.20714,3029.8041449999996,-3.848883934253137,Hybrid_Flip_Bull,-0.0018507346689220587,28876.881754181617,28891.477034476018,-14.595280294401164
ETHUSDT,1769031000000,1769031900000,Short,3036.5109850000003,3031.515,-0.3563408663247525,Hybrid_Flip_Bull,0.001645304438113361,28876.525413315292,28891.477034476018,-14.951621160726063
ETHUSDT,1769032800000,1769039100000,Short,3032.62293,2982.1503299999995,14.626573287830581,Hybrid_Flip_Bull,0.016643216504334916,28891.151986603123,28891.477034476018,-0.32504787289508386
ETHUSDT,1769040000000,1769047200000,Long,2996.007255,3027.355565,8.452899150272536,Hybrid_Flip_Bear,0.010463362512785322,28899.604885753397,28899.604885753397,0.0
ETHUSDT,1769048100000,1769049900000,Short,3033.0027400000004,3017.958225,2.955310553066134,Hybrid_Flip_Bull,0.004960270823890024,28902.560196306462,28902.560196306462,0.0
ETHUSDT,1769050800000,1769052600000,Short,3024.3270800000005,3011.5049999999997,2.23540760677275,Hybrid_Flip_Bull,0.004239647254026777,28904.795603913233,28904.795603913233,0.0
ETHUSDT,1769053500000,1769065200000,Long,3013.74612,3009.364565,-3.4524028470586416,Hybrid_Flip_Bear,-0.0014538567037624042,28901.343201066175,28904.795603913233,-3.4524028470586927
ETHUSDT,1769066100000,1769068800000,Short,3007.565465,2996.1273149999997,1.7993227356068222,Hybrid_Flip_Bull,0.0038031258614682904,28903.14252380178,28904.795603913233,-1.6530801114531641
ETHUSDT,1769069700000,1769076000000,Long,2996.4975,3006.63593,1.3800433906585843,Hybrid_Flip_Bear,0.0033834268174760605,28904.522567192438,28904.795603913233,-0.27303672079506214
ETHUSDT,1769077800000,1769086800000,Long,3001.510005,2989.00475,-6.162154956734863,Hybrid_Flip_Bear,-0.0041663212780128755,28898.360412235703,28904.795603913233,-6.4351916775303835
ETHUSDT,1769087700000,1769088600000,Short,2997.0907050000005,2968.4835,7.535446407185296,Hybrid_Flip_Bull,0.00954499139858388,28905.89585864289,28905.89585864289,0.0
ETHUSDT,1769089500000,1769090400000,Long,2972.82567,2977.8303400000004,-0.3182110607917823,Hybrid_Flip_Bear,0.0016834724116198377,28905.577647582097,28905.89585864289,-0.3182110607922368
ETHUSDT,1769091300000,1769094000000,Short,2969.864325,2947.803165,5.420911000707145,Hybrid_Flip_Bull,0.007428339340047193,28910.998558582804,28910.998558582804,0.0
ETHUSDT,1769094900000,1769096700000,Long,2911.605075,2939.24964,7.485118937361398,Hybrid_Flip_Bear,0.009494613550912311,28918.483677520166,28918.483677520166,0.0
ETHUSDT,1769097600000,1769104800000,Long,2938.90872,2954.3021100000005,3.2325533302036797,Hybrid_Flip_Bear,0.005237791121325005,28921.71623085037,28921.71623085037,0.0
ETHUSDT,1769105700000,1769107500000,Short,2957.930295,2939.72913,4.147191455368608,Hybrid_Flip_Bull,0.0061533448001687766,28925.863422305738,28925.863422305738,0.0
ETHUSDT,1769108400000,1769112000000,Long,2943.300915,2952.5529850000003,1.1402898299987303,Hybrid_Flip_Bear,0.0031434332632619927,28927.003712135738,28927.003712135738,0.0
ETHUSDT,1769112900000,1769133600000,Long,2937.8682,2964.826845,7.167084607471553,Hybrid_Flip_Bear,0.009176260868339893,28934.17079674321,28934.17079674321,0.0
ETHUSDT,1769134500000,1769136300000,Short,2957.5105049999997,2952.89571,-0.4411956619576036,Hybrid_Flip_Bull,0.0015603647027451417,28933.72960108125,28934.17079674321,-0.4411956619587727
ETHUSDT,1769137200000,1769144400000,Long,2959.328925,2974.5219950000005,3.128823903885816,Hybrid_Flip_Bear,0.005133957861747564,28936.858424985134,28936.858424985134,0.0
ETHUSDT,1769145300000,1769148000000,Long,2970.5445299999997,2968.99476,-2.5211907158313585,Hybrid_Flip_Bear,-0.0005217124282596181,28934.337234269304,28936.858424985134,-2.5211907158300164
ETHUSDT,1769148900000,1769151600000,Short,2943.337595,2942.41047,-1.685323940898407,Hybrid_Flip_Bull,0.0003149910501517445,28932.651910328404,28936.858424985134,-4.206514656729269
ETHUSDT,1769152500000,1769155200000,Long,2947.33293,2943.3475900000003,-3.3508330258433765,Hybrid_Flip_Bear,-0.0013521852110544308,28929.30107730256,28936.858424985134,-7.557347682573891
ETHUSDT,1769157000000,1769174100000,Long,2933.78616,2934.65194,-1.7051883904176277,Hybrid_Flip_Bear,0.00029510671629867055,28927.595888912143,28936.858424985134,-9.26253607299077
ETHUSDT,1769175000000,1769176800000,Long,2935.477005,2931.5934700000003,-3.3216426013188745,Hybrid_Flip_Bear,-0.0013229655668857599,28924.274246310822,28936.858424985134,-12.58417867431126
ETHUSDT,1769177700000,1769178600000,Short,2937.300615,2908.5935699999995,7.7635011576779185,Hybrid_Flip_Bull,0.009773274432110029,28932.0377474685,28936.858424985134,-4.820677516632713
ETHUSDT,1769179500000,1769189400000,Long,2916.09732,2998.22014,26.133730866019263,Hybrid_Flip_Bear,0.02816189275877804,28958.17147833452,28958.17147833452,0.0
